   * Generated on 2022-Mar-15 16:47 UTC  .
%TABLE{columnwidths="5%,65%,5%,5%,5%,15%"}%
|*Group*|*Title*|*System*|*arXiv*|*Inspire*|*Journal*|*N*|
|LF|K*(892)\(^{0}\) and \(\bar{\Lambda}\)(1020) production in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1404.0495v3][1404.0495]]|[[https://inspirehep.net/literature/1288320][1288320]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.91.024609][Phys. Rev. C 91]]%ENDCOLOR%|78|
|DQ|Measurement of quarkonium production at forward rapidity in pp collisions at \(\sqrt{s}\)= 7 !TeV|pp|[[http://arxiv.org/abs/1403.3648v2][1403.3648]]|[[https://inspirehep.net/literature/1285950][1285950]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-014-2974-4][Eur. Phys. J. C 74]]%ENDCOLOR%|77|
|PP|Performance of the ALICE Experiment at the CERN LHC|n/a|[[http://arxiv.org/abs/1402.4476v4][1402.4476]]|[[https://inspirehep.net/literature/1281831][1281831]]|%GREEN%[[https://doi.org/10.1142/S0217751X14300440][Int. J. Mod. Phys. A 29]]%ENDCOLOR%|76|
|LF|Production of charged pions, kaons and protons at large transverse momenta in pp and Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|pp,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1401.1250v4][1401.1250]]|[[https://inspirehep.net/literature/1276299][1276299]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2014.07.011][Phys. Lett. B 736]]%ENDCOLOR%|75|
|JE|Measurement of charged jet suppression in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}=2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1311.0633v2][1311.0633]]|[[https://inspirehep.net/literature/1263194][1263194]]|%GREEN%[[https://doi.org/10.1007/JHEP03(2014)013][JHEP 03]]%ENDCOLOR%|74|
|DQ|Centrality, rapidity and transverse momentum dependence of \(J/\psi\) suppression in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\)=2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1311.0214v4][1311.0214]]|[[https://inspirehep.net/literature/1263062][1263062]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2014.05.064][Phys. Lett. B 734]]%ENDCOLOR%|73|
|CF|Two and Three-Pion Quantum Statistics Correlations in Pb-Pb Collisions at \(\sqrt{s_{\rm NN}}=2.76\) !TeV at the LHC|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1310.7808v4][1310.7808]]|[[https://inspirehep.net/literature/1262523][1262523]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.89.024911][Phys. Rev. C 89]]%ENDCOLOR%|72|
|DQ|J/\(\psi\) production and nuclear effects in p-Pb collisions at \(\sqrt{s_{\rm NN}}=5.02\) !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1308.6726v3][1308.6726]]|[[https://inspirehep.net/literature/1251898][1251898]]|%GREEN%[[https://doi.org/10.1007/JHEP02(2014)073][JHEP 02]]%ENDCOLOR%|71|
|LF|Multiplicity Dependence of Pion, Kaon, Proton and Lambda Production in p-Pb Collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1307.6796v4][1307.6796]]|[[https://inspirehep.net/literature/1244523][1244523]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.11.020][Phys. Lett. B 728]]%ENDCOLOR%|70|
|LF|Multi-strange baryon production at mid-rapidity in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1307.5543v3][1307.5543]]|[[https://inspirehep.net/literature/1243865][1243865]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2014.05.052][Phys. Lett. B 728]]%ENDCOLOR%|69|
|LF|K\(^0_{\rm S}\) and \(\rm \Lambda\) production in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1307.5530v2][1307.5530]]|[[https://inspirehep.net/literature/1243863][1243863]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.111.222301][Phys. Rev. Lett. 111]]%ENDCOLOR%|68|
|CF|Long-range angular correlations of \(\rm \pi\), K and p in p-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1307.3237v4][1307.3237]]|[[https://inspirehep.net/literature/1242302][1242302]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.08.024][Phys. Lett. B 726]]%ENDCOLOR%|67|
|CF|Multiplicity dependence of two-particle azimuthal correlations in pp collisions at the LHC|pp|[[http://arxiv.org/abs/1307.1249v2][1307.1249]]|[[https://inspirehep.net/literature/1241570][1241570]]|%GREEN%[[https://doi.org/10.1007/JHEP09(2013)049][JHEP 09]]%ENDCOLOR%|66|
|LF|Multiplicity dependence of the average transverse momentum in pp, p-Pb, and Pb-Pb collisions at the LHC|pp,%BLUE%pPb%ENDCOLOR%,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1307.1094v4][1307.1094]]|[[https://inspirehep.net/literature/1241423][1241423]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.10.054][Phys. Lett. B 727]]%ENDCOLOR%|65|
|LF|Energy Dependence of the Transverse Momentum Distributions of Charged Particles in pp Collisions Measured by ALICE|pp|[[http://arxiv.org/abs/1307.1093v3][1307.1093]]|[[https://inspirehep.net/literature/1241422][1241422]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-013-2662-9][Eur. Phys. J. C 73]]%ENDCOLOR%|64|
|CF|Directed flow of charged particles at mid-rapidity relative to the spectator plane in Pb-Pb collisions at \(\sqrt{s_\rm{NN}}\)=2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1306.4145v4][1306.4145]]|[[https://inspirehep.net/literature/1238980][1238980]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.111.232302][Phys. Rev. Lett. 111]]%ENDCOLOR%|63|
|PP|Performance of the ALICE VZERO system|n/a|[[http://arxiv.org/abs/1306.3130v2][1306.3130]]|[[https://inspirehep.net/literature/1238451][1238451]]|%GREEN%[[https://doi.org/10.1088/1748-0221/8/10/P10016][JINST 8]]%ENDCOLOR%|62|
|HF|D meson elliptic flow in non-central Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1305.2707v4][1305.2707]]|[[https://inspirehep.net/literature/1233087][1233087]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.111.102301][Phys. Rev. Lett. 111]]%ENDCOLOR%|61|
|LF|Mid-rapidity anti-baryon to baryon ratios in pp collisions at \(\sqrt{s}\) = 0.9, 2.76 and 7 !TeV measured by ALICE|pp|[[http://arxiv.org/abs/1305.1562v2][1305.1562]]|[[https://inspirehep.net/literature/1232209][1232209]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-013-2496-5][Eur. Phys. J. C 73]]%ENDCOLOR%|60|
|UD|Charmonium and \(e^+e^-\) pair photoproduction at mid-rapidity in ultra-peripheral Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\)=2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1305.1467v2][1305.1467]]|[[https://inspirehep.net/literature/1232206][1232206]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-013-2617-1][Eur. Phys. J. C 73]]%ENDCOLOR%|59|
|LF|Centrality dependence of the pseudorapidity density distribution for charged particles in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1304.0347v5][1304.0347]]|[[https://inspirehep.net/literature/1225979][1225979]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.09.022][Phys. Lett. B 726]]%ENDCOLOR%|58|
|DQ|J/\(\psi\) Elliptic Flow in Pb-Pb Collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1303.5880v4][1303.5880]]|[[https://inspirehep.net/literature/1225273][1225273]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.111.162301][Phys. Rev. Lett. 111]]%ENDCOLOR%|57|
|LF|Centrality dependence of \(\rm \mathbf \pi\), K, p production in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1303.0737v3][1303.0737]]|[[https://inspirehep.net/literature/1222333][1222333]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.88.044910][Phys. Rev. C 88]]%ENDCOLOR%|56|
|PP|Centrality determination of Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV with ALICE|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1301.4361v3][1301.4361]]|[[https://inspirehep.net/literature/1215085][1215085]]|%GREEN%[[https://doi.org/10.1103/PhysRevC.88.044909][Phys. Rev. C 88]]%ENDCOLOR%|55|
|CF|Charge correlations using the balance function in Pb-Pb collisions at \(\sqrt{s_{\rm NN}} = 2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1301.3756v3][1301.3756]]|[[https://inspirehep.net/literature/1211186][1211186]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.05.039][Phys. Lett. B 723]]%ENDCOLOR%|54|
|JE|Measurement of the inclusive differential jet cross section in pp collisions at \(\sqrt{s}\) = 2.76 !TeV|pp|[[http://arxiv.org/abs/1301.3475v4][1301.3475]]|[[https://inspirehep.net/literature/1210881][1210881]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.04.026][Phys. Lett. B 722]]%ENDCOLOR%|53|
|CF|Charged kaon femtoscopic correlations in pp collisions at \(\sqrt{s}=7\) !TeV|pp|[[http://arxiv.org/abs/1212.5958v3][1212.5958]]|[[https://inspirehep.net/literature/1208696][1208696]]|%GREEN%[[http://prd.aps.org/abstract/PRD/v87/i5/e052016][Phys. Rev. D 87]]%ENDCOLOR%|52|
|CF|Long-range angular correlations on the near and away side in p-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1212.2001v4][1212.2001]]|[[https://inspirehep.net/literature/1206610][1206610]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.01.012][Phys. Lett. B 719]]%ENDCOLOR%|51|
|LF|Transverse momentum distribution and nuclear modification factor of charged particles in p-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 5.02 !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1210.4520v3][1210.4520]]|[[https://inspirehep.net/literature/1190895][1190895]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.110.082302][Phys. Rev. Lett. 110]]%ENDCOLOR%|50|
|LF|Pseudorapidity density of charged particles in p-Pb collisions at \(\sqrt{s_{\rm NN}} = 5.02\) !TeV|%BLUE%pPb%ENDCOLOR%|[[http://arxiv.org/abs/1210.3615v3][1210.3615]]|[[https://inspirehep.net/literature/1190545][1190545]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.110.032301][Phys. Rev. Lett. 110]]%ENDCOLOR%|49|
|UD|Coherent J/\(\psi\) photoproduction in ultra-peripheral Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1209.3715v3][1209.3715]]|[[https://inspirehep.net/literature/1185785][1185785]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.11.059][Phys. Lett. B 718]]%ENDCOLOR%|48|
|LF|Production of K\(^{*}\)(892)\(^{0}\) and \(\phi\)(1020) in pp collisions at \(\sqrt{s}=7\) !TeV|pp|[[http://arxiv.org/abs/1208.5717v3][1208.5717]]|[[https://inspirehep.net/literature/1182213][1182213]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-012-2183-y][Eur. Phys. J. C 72]]%ENDCOLOR%|47|
|LF|Measurement of inelastic, single- and double-diffraction cross sections in proton-proton collisions at the LHC with ALICE|pp|[[http://arxiv.org/abs/1208.4968v2][1208.4968]]|[[https://inspirehep.net/literature/1181770][1181770]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-013-2456-0][Eur. Phys. J. C 73]]%ENDCOLOR%|46|
|LF|Centrality dependence of charged particle production at large transverse momentum in Pb-Pb collisions at \(\sqrt{s_{\rm{NN}}} = 2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1208.2711v3][1208.2711]]|[[https://inspirehep.net/literature/1127497][1127497]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.01.051][Phys. Lett. B 720]]%ENDCOLOR%|45|
|LF|Pion, kaon, and proton production in central Pb-Pb Collisions at \(\sqrt{s_{NN}} = 2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1208.1974v3][1208.1974]]|[[https://inspirehep.net/literature/1126966][1126966]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.109.252301][Phys. Rev. Lett. 109]]%ENDCOLOR%|44|
|HF|D\(_{s}^+\) meson production at central rapidity in proton-proton collisions at \(\sqrt{s}\) = 7 !TeV|pp|[[http://arxiv.org/abs/1208.1948v3][1208.1948]]|[[https://inspirehep.net/literature/1126963][1126963]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.10.049][Phys. Lett. B 718]]%ENDCOLOR%|43|
|HF|Measurement of electrons from beauty hadron decays in pp collisions at \(\sqrt{s} = 7\) !TeV|pp|[[http://arxiv.org/abs/1208.1902v4][1208.1902]]|[[https://inspirehep.net/literature/1126962][1126962]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2013.01.069][Phys. Lett. B 721]]%ENDCOLOR%|42|
|CF|Net-charge fluctuations in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1207.6068v3][1207.6068]]|[[https://inspirehep.net/literature/1123802][1123802]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.110.152301][Phys. Rev. Lett. 110]]%ENDCOLOR%|41|
|CF|Charge separation relative to the reaction plane in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}= 2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1207.0900v4][1207.0900]]|[[https://inspirehep.net/literature/1121161][1121161]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.110.012301][Phys. Rev. Lett. 110]]%ENDCOLOR%|40|
|CF|K\(^0_s\)K\(^0_s\) correlations in pp collisions at \(\sqrt{s}=7\) !TeV from the LHC ALICE experiment|pp|[[http://arxiv.org/abs/1206.2056v2][1206.2056]]|[[https://inspirehep.net/literature/1117885][1117885]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.09.013][Phys. Lett. B 717]]%ENDCOLOR%|39|
|HF|Production of muons from heavy flavour decays at forward rapidity in pp and Pb-Pb collisions at \(\sqrt {s_{NN}}\) = 2.76 !TeV|pp,%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1205.6443v2][1205.6443]]|[[https://inspirehep.net/literature/1116417][1116417]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.109.112301][Phys. Rev. Lett. 109]]%ENDCOLOR%|38|
|DQ|Measurement of prompt J/\(\psi\) and beauty hadron production cross sections at mid-rapidity in pp collisions at \(\sqrt{s}\) = 7 !TeV|pp|[[http://arxiv.org/abs/1205.5880v2][1205.5880]]|[[https://inspirehep.net/literature/1116251][1116251]]|%GREEN%[[https://doi.org/10.1007/JHEP11(2012)065][JHEP 11]]%ENDCOLOR%|37|
|CF|Anisotropic flow of charged hadrons, pions and (anti-)protons measured at high transverse momentum in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}=2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1205.5761v3][1205.5761]]|[[https://inspirehep.net/literature/1116150][1116150]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.12.066][Phys. Lett. B 719]]%ENDCOLOR%|36|
|GA|Neutral pion and \(\eta\) meson production in proton-proton collisions at \(\sqrt{s}=0.9\) !TeV and \(\sqrt{s}=7\) !TeV|pp|[[http://arxiv.org/abs/1205.5724v2][1205.5724]]|[[https://inspirehep.net/literature/1116147][1116147]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.09.015][Phys. Lett. B 717]]%ENDCOLOR%|35|
|HF|Measurement of electrons from semileptonic heavy-flavour hadron decays in pp collisions at \(\sqrt{s}\)= 7 !TeV|pp|[[http://arxiv.org/abs/1205.5423v3][1205.5423]]|[[https://inspirehep.net/literature/1115824][1115824]]|%GREEN%[[https://doi.org/10.1103/PhysRevD.86.112007][Phys. Rev. D 86]]%ENDCOLOR%|34|
|HF|Measurement of charm production at central rapidity in proton-proton collisions at \(\sqrt{s} = 2.76\) !TeV|pp|[[http://arxiv.org/abs/1205.4007v3][1205.4007]]|[[https://inspirehep.net/literature/1115187][1115187]]|%GREEN%[[https://doi.org/10.1007/JHEP07(2012)191][JHEP 07]]%ENDCOLOR%|33|
|CF|Transverse sphericity of primary charged particles in minimum bias proton-proton collisions at \(\sqrt{s}=0.9\), 2.76 and 7 !TeV|pp|[[http://arxiv.org/abs/1205.3963v2][1205.3963]]|[[https://inspirehep.net/literature/1115186][1115186]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-012-2124-9][Eur. Phys. J. C 72]]%ENDCOLOR%|32|
|LF|Multi-strange baryon production in pp collisions at \(\sqrt{s}\) = 7 !TeV with ALICE|pp|[[http://arxiv.org/abs/1204.0282v3][1204.0282]]|[[https://inspirehep.net/literature/1097057][1097057]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.05.011][Phys. Lett. B 712]]%ENDCOLOR%|31|
|DQ|Inclusive J/\(\psi\) production in pp collisions at \(\sqrt{s}\) = 2.76 !TeV|pp|[[http://arxiv.org/abs/1203.3641v2][1203.3641]]|[[https://inspirehep.net/literature/1094079][1094079]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.10.078][Phys. Lett. B 718]]%ENDCOLOR%|30|
|LF|Measurement of the cross section for electromagnetic dissociation with neutron emission in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}=2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1203.2436v3][1203.2436]]|[[https://inspirehep.net/literature/1093519][1093519]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.109.252302][Phys. Rev. Lett. 109]]%ENDCOLOR%|29|
|HF|Suppression of high transverse momentum D mesons in central Pb-Pb collisions at \(\sqrt{s_{\rm NN}}=2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1203.2160v5][1203.2160]]|[[https://inspirehep.net/literature/1093488][1093488]]|%GREEN%[[https://doi.org/10.1007/JHEP09(2012)112][JHEP 09]]%ENDCOLOR%|28|
|DQ|J/\(\psi\) Production as a Function of Charged Particle Multiplicity in pp Collisions at \(\sqrt{s}\) = 7 !TeV|pp|[[http://arxiv.org/abs/1202.2816v1][1202.2816]]|[[https://inspirehep.net/literature/1088833][1088833]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.04.052][Phys. Lett. B 712]]%ENDCOLOR%|27|
|DQ|J/\(\psi\) suppression at forward rapidity in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1202.1383v3][1202.1383]]|[[https://inspirehep.net/literature/1088222][1088222]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.109.072301][Phys. Rev. Lett. 109]]%ENDCOLOR%|26|
|HF|Heavy flavour decay muon production at forward rapidity in proton-proton collisions at \(\sqrt{s} = 7\) !TeV|pp|[[http://arxiv.org/abs/1201.3791v2][1201.3791]]|[[https://inspirehep.net/literature/1084981][1084981]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.01.063][Phys. Lett. B 708]]%ENDCOLOR%|25|
|JE|Measurement of event background fluctuations for charged particle jet reconstruction in Pb-Pb collisions at \(\sqrt{s_{\rm NN}} = 2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1201.2423v2][1201.2423]]|[[https://inspirehep.net/literature/1084331][1084331]]|%GREEN%[[https://doi.org/10.1007/JHEP03(2012)053][JHEP 03]]%ENDCOLOR%|24|
|DQ|Light vector meson production in pp collisions at \(\sqrt{s}\) = 7 !TeV|pp|[[http://arxiv.org/abs/1112.2222v2][1112.2222]]|[[https://inspirehep.net/literature/1080945][1080945]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.03.038][Phys. Lett. B 710]]%ENDCOLOR%|23|
|CF|Underlying Event measurements in pp collisions at \(\sqrt{s}\) = 0.9 and 7 !TeV with the ALICE experiment at the LHC|pp|[[http://arxiv.org/abs/1112.2082v4][1112.2082]]|[[https://inspirehep.net/literature/1080735][1080735]]|%GREEN%[[https://doi.org/10.1007/JHEP07(2012)116][JHEP 07]]%ENDCOLOR%|22|
|DQ|J/\(\psi\) polarization in pp collisions at \(\sqrt{s}=7\) !TeV|pp|[[http://arxiv.org/abs/1111.1630v3][1111.1630]]|[[https://inspirehep.net/literature/944730][944730]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.108.082001][Phys. Rev. Lett. 108]]%ENDCOLOR%|21|
|HF|Measurement of charm production at central rapidity in proton-proton collisions at \(\sqrt{s} = 7\) !TeV|pp|[[http://arxiv.org/abs/1111.1553v3][1111.1553]]|[[https://inspirehep.net/literature/944757][944757]]|%GREEN%[[https://doi.org/10.1007/JHEP01(2012)128][JHEP 01]]%ENDCOLOR%|20|
|CF|Particle-yield modification in jet-like azimuthal di-hadron correlations in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1110.0121v3][1110.0121]]|[[https://inspirehep.net/literature/930312][930312]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.108.092301][Phys. Rev. Lett. 108]]%ENDCOLOR%|19|
|CF|Harmonic decomposition of two-particle angular correlations in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1109.2501v3][1109.2501]]|[[https://inspirehep.net/literature/927105][927105]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2012.01.060][Phys. Lett. B 708]]%ENDCOLOR%|18|
|CF|Higher harmonic anisotropic flow measurements of charged particles in Pb-Pb collisions at 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1105.3865v3][1105.3865]]|[[https://inspirehep.net/literature/900651][900651]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.107.032301][Phys. Rev. Lett. 107]]%ENDCOLOR%|17|
|DQ|Rapidity and transverse momentum dependence of inclusive J/\(\psi\) production in pp collisions at \(\sqrt{s} = 7\) !TeV|pp|[[http://arxiv.org/abs/1105.0380v4][1105.0380]]|[[https://inspirehep.net/literature/897764][897764]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2011.09.054][Phys. Lett. B 704]]%ENDCOLOR%|16|
|LF|Production of pions, kaons and protons in pp collisions at \(\sqrt{s}=900\) !GeV with ALICE at the LHC|pp|[[http://arxiv.org/abs/1101.4110v4][1101.4110]]|[[https://inspirehep.net/literature/885104][885104]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-011-1655-9][Eur. Phys. J. C 71]]%ENDCOLOR%|15|
|CF|Femtoscopy of pp collisions at \(\sqrt{s}\)=0.9 and 7 !TeV at the LHC with two-pion Bose-Einstein correlations|pp|[[http://arxiv.org/abs/1101.3665v2][1101.3665]]|[[https://inspirehep.net/literature/884741][884741]]|%GREEN%[[https://doi.org/10.1103/PhysRevD.84.112004][Phys. Rev. D 84]]%ENDCOLOR%|14|
|CF|Two-pion Bose-Einstein correlations in central Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1012.4035v4][1012.4035]]|[[https://inspirehep.net/literature/881884][881884]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2010.12.053][Phys. Lett. B 696]]%ENDCOLOR%|13|
|LF|Strange particle production in proton-proton collisions at \(\sqrt{s}=0.9\) !TeV with ALICE at the LHC|pp|[[http://arxiv.org/abs/1012.3257v3][1012.3257]]|[[https://inspirehep.net/literature/881474][881474]]|%GREEN%[[https://doi.org/10.1140/epjc/s10052-011-1594-5][Eur. Phys. J. C 71]]%ENDCOLOR%|12|
|LF|Centrality dependence of the charged-particle multiplicity density at mid-rapidity in Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1012.1657v3][1012.1657]]|[[https://inspirehep.net/literature/880049][880049]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.106.032301][Phys. Rev. Lett. 106]]%ENDCOLOR%|11|
|LF|Suppression of charged particle production at large transverse momentum in central Pb-Pb collisions at \(\sqrt{s_{\rm NN}} = 2.76\) !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1012.1004v2][1012.1004]]|[[https://inspirehep.net/literature/879583][879583]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2010.12.020][Phys. Lett. B 696]]%ENDCOLOR%|10|
|LF|Charged-particle multiplicity density at mid-rapidity in central Pb-Pb collisions at \(\sqrt{s_{\rm NN}}\) = 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1011.3916v4][1011.3916]]|[[https://inspirehep.net/literature/877821][877821]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.105.252301][Phys. Rev. Lett. 105]]%ENDCOLOR%|9|
|CF|Elliptic flow of charged particles in Pb-Pb collisions at 2.76 !TeV|%RED%PbPb%ENDCOLOR%|[[http://arxiv.org/abs/1011.3914v3][1011.3914]]|[[https://inspirehep.net/literature/877822][877822]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.105.252302][Phys. Rev. Lett. 105]]%ENDCOLOR%|8|
|LF|Transverse momentum spectra of charged particles in proton-proton collisions at \(\sqrt{s} = 900\) !GeV with ALICE at the LHC|pp|[[http://arxiv.org/abs/1007.0719v4][1007.0719]]|[[https://inspirehep.net/literature/860416][860416]]|%GREEN%[[https://doi.org/10.1016/j.physletb.2010.08.026][Phys. Lett. B 693]]%ENDCOLOR%|7|
|CF|Two-pion Bose-Einstein correlations in pp collisions at \(\sqrt{s}=900\) !GeV|pp|[[http://arxiv.org/abs/1007.0516v2][1007.0516]]|[[https://inspirehep.net/literature/860477][860477]]|%GREEN%[[https://doi.org/10.1103/PhysRevD.82.052001][Phys. Rev. D 82]]%ENDCOLOR%|6|
|LF|Midrapidity antiproton-to-proton ratio in pp collisions at \(\sqrt{s} = 0.9\) and \(7\) !TeV measured by the ALICE experiment|pp|[[http://arxiv.org/abs/1006.5432v2][1006.5432]]|[[https://inspirehep.net/literature/859610][859610]]|%GREEN%[[https://doi.org/10.1103/PhysRevLett.105.072002][Phys. Rev. Lett. 105]]%ENDCOLOR%|5|
