%TABLE{columnwidths="4%,55%,6%,6%,10%,9%,10%"}%
|*N*||*Group*|*Title*|*arXiv*|*Inspire*|*Journal*|*System*|
|116||DQ|Differential studies of inclusive J/$ψ$ and $ψ$(2S) production at forward rapidity in Pb-Pb collisions at $\mathbf{\sqrt{{\textit s}_{_{NN}}}}$ = 2.76 TeV|[[https://arxiv.org/abs/1506.08804][1506.08804]]|n/a|JHEP 05 (2016) 179|PbPb|
|115||LF|$^{3}_Λ\mathrm H$ and $^{3}_{\barΛ} \overline{\mathrm H}$ production in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1506.08453][1506.08453]]|n/a|Phys. Lett. B 754 (2016) 360-372|PbPb|
|114||CF|Forward-central two-particle correlations in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1506.08032][1506.08032]]|n/a|Phys. Lett. B 753 (2016) 126-139|pPb|
|113||CF|One-dimensional pion, kaon, and proton femtoscopy in Pb-Pb collisions at $\sqrt{s_{\rm {NN}}}$ =2.76 TeV|[[https://arxiv.org/abs/1506.07884][1506.07884]]|n/a|Phys. Rev. C 92 (2015) 054908|PbPb|
|112||LF|Search for weakly decaying $\bar{Λ\mathrm{n}}$ and $ΛΛ$ exotic bound states in central Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1506.07499][1506.07499]]|n/a|Phys. Lett. B 752 (2016) 267-277|PbPb|
|111||LF|Centrality dependence of the nuclear modification factor of charged pions, kaons, and protons in Pb-Pb collisions at $\sqrt{s_{\rm NN}}=2.76$ TeV|[[https://arxiv.org/abs/1506.07287][1506.07287]]|n/a|Phys. Rev. C 93, 034913 (2016)|PbPb|
|110||HF|Centrality dependence of high-$p_{\rm T}$ D meson suppression in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1506.06604][1506.06604]]|n/a|JHEP 11 (2015) 205|PbPb|
|109||JE|Measurement of jet quenching with semi-inclusive hadron-jet distributions in central Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1506.03984][1506.03984]]|n/a|JHEP 09 (2015) 170|PbPb|
|108||HF|Measurement of charm and beauty production at central rapidity versus charged-particle multiplicity in proton-proton collisions at $\mathbf{\sqrt{\textit s}}=7$ TeV|[[https://arxiv.org/abs/1505.00664][1505.00664]]|n/a|JHEP 09 (2015) 148|pp|
|107||DQ|Inclusive, prompt and non-prompt J/$ψ$ production at mid-rapidity in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1504.07151][1504.07151]]|n/a|JHEP 07 (2015) 051|PbPb|
|106||LF|Measurement of pion, kaon and proton production in proton-proton collisions at $\sqrt{s}=7$ TeV|[[https://arxiv.org/abs/1504.00024][1504.00024]]|n/a|EPJC 75 (2015) 226|pp|
|105||UD|Coherent $ρ^0$ photoproduction in ultra-peripheral Pb-Pb collisions at $\mathbf{\sqrt{\textit{s}_{\rm NN}}} = 2.76$ TeV|[[https://arxiv.org/abs/1503.09177][1503.09177]]|n/a|JHEP 09 (2015) 095|PbPb|
|104||DQ|Rapidity and transverse-momentum dependence of the inclusive J/$\mathbfψ$ nuclear modification factor in p-Pb collisions at $\mathbf{\sqrt{\textit{s}_{NN}}}=5.02$ TeV|[[https://arxiv.org/abs/1503.07179][1503.07179]]|n/a|HEP 06 (2015) 55|pPb|
|103||JE|Measurement of dijet $k_{\rm T}$ in p-Pb collisions at ${\sqrt{s_{\rm NN}}=5.02}$ TeV|[[https://arxiv.org/abs/1503.03050][1503.03050]]|n/a|Phys. Lett. B 746 (2015) 385|pPb|
|102||JE|Measurement of charged jet production cross sections and nuclear modification in p-Pb collisions at $\sqrt{s_\rm{NN}} = 5.02$ TeV|[[https://arxiv.org/abs/1503.00681][1503.00681]]|n/a|Phys. Lett. B749 (2015) 68-81|pPb|
|101||JE|Measurement of jet suppression in central Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1502.01689][1502.01689]]|n/a|Phys. Lett. B 746 (2015) 1|PbPb|
|100||CF|Two-pion femtoscopy in p-Pb collisions at $\sqrt{s_{\rm NN}}=5.02$ TeV|[[https://arxiv.org/abs/1502.00559][1502.00559]]|n/a|Phys. Rev. C 91 (2015) 034906|pPb|
|99||LF|Forward-backward multiplicity correlations in pp collisions at $\sqrt{s}$=0.9, 2.76 and 7 TeV|[[https://arxiv.org/abs/1502.00230][1502.00230]]|n/a|JHEP 05 (2015) 097|pp|
|98||LF|Centrality dependence of particle production in p-Pb collisions at $\sqrt{s_{\rm NN} }$= 5.02 TeV|[[https://arxiv.org/abs/1412.6828][1412.6828]]|n/a|Phys. Rev. C 91 (2015) 064905|pPb|
|97||LF|Inclusive photon production at forward rapidities in proton-proton collisions at $\sqrt{s}$ = 0.9, 2.76 and 7 TeV|[[https://arxiv.org/abs/1411.4981][1411.4981]]|n/a|EPJC 75 (2015) 146|pp|
|96||JE|Charged jet cross sections and properties in proton-proton collisions at $\sqrt{s}=7$ TeV|[[https://arxiv.org/abs/1411.4969][1411.4969]]|n/a|Phys. Rev. D 91 (2015) 112012|pp|
|95||DQ|Production of inclusive $Υ$(1S) and $Υ$(2S) in p-Pb collisions at $\mathbf{\sqrt{s_{\rm NN}} = 5.02}$ TeV|[[https://arxiv.org/abs/1410.2234][1410.2234]]|n/a|Phys. Lett. B 740 (2015) 105-117|pPb|
|94||CF|Event-by-event mean $p_{\rm T}$ fluctuations in pp and Pb-Pb collisions at the LHC|[[https://arxiv.org/abs/1407.5530][1407.5530]]|n/a|Eur. Phys. J. C 74 (2014) 3077|pp,PbPb|
|93||UD|Exclusive J/$ψ$ photoproduction off protons in ultra-peripheral p-Pb collisions at $\sqrt{s_{\rm NN}}=5.02$ TeV|[[https://arxiv.org/abs/1406.7819][1406.7819]]|n/a|Phys. Rev. Lett. 113 (2014) 232504|pPb|
|92||CF|Multiplicity dependence of jet-like two-particle correlations in p-Pb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1406.5463][1406.5463]]|n/a|Phys. Lett. B 741 (2015) 38|pPb|
|91||LF|Production of $Σ(1385)^{\pm}$ and $Ξ(1530)^{0}$ in proton-proton collisions at $\sqrt{s}=$ 7 TeV|[[https://arxiv.org/abs/1406.3206][1406.3206]]|n/a|Eur. Phys. J. C 75 (2015) 1|pp|
|90||CF|Multi-particle azimuthal correlations in p-Pb and Pb-Pb collisions at the CERN Large Hadron Collider|[[https://arxiv.org/abs/1406.2474][1406.2474]]|n/a|Phys. Rev. C 90, 054901 (2014)|pPb,PbPb|
|89||CF|Elliptic flow of identified hadrons in Pb-Pb collisions at $\sqrt{s_{\rm{NN}}}$ = 2.76 TeV|[[https://arxiv.org/abs/1405.4632][1405.4632]]|n/a|JHEP 06 (2015) 190|PbPb|
|88||DQ|Suppression of $Υ$(1S) at forward rapidity in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1405.4493][1405.4493]]|n/a|Phys. Lett. B 738 (2014) 361-372|PbPb|
|87||HF|Beauty production in pp collisions at $\sqrt{s}$ = 2.76 TeV measured via semi-electronic decays|[[https://arxiv.org/abs/1405.4144][1405.4144]]|n/a|Phys. Lett. B 738 (2014) 97|pp|
|86||HF|Measurement of electrons from semileptonic heavy-flavor hadron decays in pp collisions at $\sqrt{s} = 2.76$ TeV|[[https://arxiv.org/abs/1405.4117][1405.4117]]|n/a|Phys. Rev. D 91 (2015) 012001|pp|
|85||DQ|Suppression of $ψ$(2S) production in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1405.3796][1405.3796]]|n/a|JHEP 12 (2014) 073|pPb|
|84||GA|Neutral pion production at midrapidity in pp and Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1405.3794][1405.3794]]|n/a|Eur. Phys. J. C 74 (2014) 3108|pp,PbPb|
|83||HF|Measurement of prompt D-meson production in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1405.3452][1405.3452]]|n/a|Phys. Rev. Lett. 113 (2014) 232301|pPb|
|82||LF|Transverse momentum dependence of inclusive primary charged-particle production in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1405.2737][1405.2737]]|n/a|Eur. Phys. J. C 74 (2014) 3054|pPb|
|81||HF|Azimuthal anisotropy of D meson production in Pb-Pb collisions at $\sqrt{s_{\rm NN}} = 2.76$ TeV|[[https://arxiv.org/abs/1405.2001][1405.2001]]|n/a|Phys. Rev. C 90 (2014) 034904|PbPb|
|80||PP|Measurement of visible cross sections in proton-lead collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV in van der Meer scans with the ALICE detector|[[https://arxiv.org/abs/1405.1849][1405.1849]]|n/a|JINST 9 (2014) 1100|pPb|
|79||CF|Freeze-out radii extracted from three-pion cumulants in pp, p-Pb and Pb-Pb collisions at the LHC|[[https://arxiv.org/abs/1404.1194][1404.1194]]|n/a|Phys. Lett. B 739 (2014) 139-151|pp,pPb,PbPb|
|78||LF|K*(892)$^{0}$ and $Φ$(1020) production in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1404.0495][1404.0495]]|n/a|Phys. Rev. C 91 (2015) 024609|PbPb|
|77||DQ|Measurement of quarkonium production at forward rapidity in pp collisions at $\sqrt{s}$= 7 TeV|[[https://arxiv.org/abs/1403.3648][1403.3648]]|n/a|Eur. Phys. J. C 74 (2014) 2974|pp|
|76||PP|Performance of the ALICE Experiment at the CERN LHC|[[https://arxiv.org/abs/1402.4476][1402.4476]]|n/a|Int. J. Mod. Phys. A 29 (2014) 1430044|n/a|
|75||LF|Production of charged pions, kaons and protons at large transverse momenta in pp and Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1401.1250][1401.1250]]|n/a|PLB 736 (2014) 196-207|pp,PbPb|
|74||JE|Measurement of charged jet suppression in Pb-Pb collisions at $\sqrt{s_{\rm NN}}=2.76$ TeV|[[https://arxiv.org/abs/1311.0633][1311.0633]]|n/a|JHEP 30 (2014) 013|PbPb|
|73||DQ|Centrality, rapidity and transverse momentum dependence of $J/ψ$ suppression in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$=2.76 TeV|[[https://arxiv.org/abs/1311.0214][1311.0214]]|n/a|Phys. Lett. B 734 (2014) 314-327|PbPb|
|72||CF|Two and Three-Pion Quantum Statistics Correlations in Pb-Pb Collisions at $\sqrt{s_{\rm NN}}=2.76$ TeV at the LHC|[[https://arxiv.org/abs/1310.7808][1310.7808]]|n/a|Phys. Rev. C 89 (2014) 024911|PbPb|
|71||DQ|J/$ψ$ production and nuclear effects in p-Pb collisions at $\sqrt{s_{\rm NN}}=5.02$ TeV|[[https://arxiv.org/abs/1308.6726][1308.6726]]|n/a|JHEP 02 (2014) 073|pPb|
|70||LF|Multiplicity Dependence of Pion, Kaon, Proton and Lambda Production in p-Pb Collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1307.6796][1307.6796]]|n/a|Phys. Lett. B 728 (2014) 25-38|pPb|
|69||LF|Multi-strange baryon production at mid-rapidity in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1307.5543][1307.5543]]|n/a|Phys. Lett. B 728 (2014) 216; Erratum-ibid. 734 (2014) 409-410|PbPb|
|68||LF|K$^0_{\rm S}$ and $\rm Λ$ production in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1307.5530][1307.5530]]|n/a|Phys. Rev. Lett. 111 (2013) 222301|PbPb|
|67||CF|Long-range angular correlations of $\rm π$, K and p in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1307.3237][1307.3237]]|n/a|Phys. Lett. B 726 (2013) 164-177|pPb|
|66||CF|Multiplicity dependence of two-particle azimuthal correlations in pp collisions at the LHC|[[https://arxiv.org/abs/1307.1249][1307.1249]]|n/a|JHEP 09 (2013) 049|pp|
|65||LF|Multiplicity dependence of the average transverse momentum in pp, p-Pb, and Pb-Pb collisions at the LHC|[[https://arxiv.org/abs/1307.1094][1307.1094]]|n/a|Phys. Lett. B 727 (2013) 371-380|pp,pPb,PbPb|
|64||LF|Energy Dependence of the Transverse Momentum Distributions of Charged Particles in pp Collisions Measured by ALICE|[[https://arxiv.org/abs/1307.1093][1307.1093]]|n/a|Eur. Phys. J. C (2013) 73-2662|pp|
|63||CF|Directed flow of charged particles at mid-rapidity relative to the spectator plane in Pb-Pb collisions at $\sqrt{s_\rm{NN}}$=2.76 TeV|[[https://arxiv.org/abs/1306.4145][1306.4145]]|n/a|Phys. Rev. Lett. 111 (2013) 232302|PbPb|
|62||PP|Performance of the ALICE VZERO system|[[https://arxiv.org/abs/1306.3130][1306.3130]]|n/a|JINST 8 (2013) P10016|n/a|
|61||HF|D meson elliptic flow in non-central Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76TeV|[[https://arxiv.org/abs/1305.2707][1305.2707]]|n/a|Phys. Rev. Lett. 111 (2013) 102301|PbPb|
|60||LF|Mid-rapidity anti-baryon to baryon ratios in pp collisions at $\sqrt{s}$ = 0.9, 2.76 and 7 TeV measured by ALICE|[[https://arxiv.org/abs/1305.1562][1305.1562]]|n/a|Eur. Phys. J. C 73 (2013) 2496|pp|
|59||UD|Charmonium and $e^+e^-$ pair photoproduction at mid-rapidity in ultra-peripheral Pb-Pb collisions at $\sqrt{s_{\rm NN}}$=2.76 TeV|[[https://arxiv.org/abs/1305.1467][1305.1467]]|n/a|Eur. Phys. J. C 73 (2013) 2617|PbPb|
|58||LF|Centrality dependence of the pseudorapidity density distribution for charged particles in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1304.0347][1304.0347]]|n/a|Phys. Lett. B 726 (2013) 610-622|PbPb|
|57||DQ|J/Psi Elliptic Flow in Pb-Pb Collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1303.5880][1303.5880]]|n/a|Phys. Rev. Lett. 111 (2013) 162301|PbPb|
|56||LF|Centrality dependence of $\rm \mathbf π$, K, p production in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1303.0737][1303.0737]]|n/a|Phys. Rev. C 88, 044910 (2013)|PbPb|
|55||PP|Centrality determination of Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV with ALICE|[[https://arxiv.org/abs/1301.4361][1301.4361]]|n/a|Phys. Rev. C 88 (2013) 044909|PbPb|
|54||CF|Charge correlations using the balance function in Pb-Pb collisions at $\sqrt{s_{\rm NN}} = 2.76$ TeV|[[https://arxiv.org/abs/1301.3756][1301.3756]]|n/a|Phys. Lett. B 723 (2013) 267-279|PbPb|
|53||JE|Measurement of the inclusive differential jet cross section in pp collisions at $\sqrt{s}$ = 2.76 TeV|[[https://arxiv.org/abs/1301.3475][1301.3475]]|n/a|Phys. Lett. B 722 (2013) 262-272|pp|
|52||CF|Charged kaon femtoscopic correlations in pp collisions at $\sqrt{s}=7$ TeV|[[https://arxiv.org/abs/1212.5958][1212.5958]]|n/a|Phys. Rev. D 87 (2013) 052016|pp|
|51||CF|Long-range angular correlations on the near and away side in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1212.2001][1212.2001]]|n/a|Phys.Lett. B719 (2013) 29-41|pPb|
|50||LF|Transverse momentum distribution and nuclear modification factor of charged particles in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV|[[https://arxiv.org/abs/1210.4520][1210.4520]]|n/a|Phys. Rev. Lett. 110 (2013) 082302|pPb|
|49||LF|Pseudorapidity density of charged particles in p-Pb collisions at $\sqrt{s_{\rm NN}} = 5.02$ TeV|[[https://arxiv.org/abs/1210.3615][1210.3615]]|n/a|Phys. Rev. Lett. 110 (2013) 032301|pPb|
|48||UD|Coherent J/$ψ$ photoproduction in ultra-peripheral Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1209.3715][1209.3715]]|n/a|Phys. Lett. B 718 (2013) 1273-1283|PbPb|
|47||LF|Production of K$^{*}$(892)$^{0}$ and $φ$(1020) in pp collisions at $\sqrt{s}=7$ TeV|[[https://arxiv.org/abs/1208.5717][1208.5717]]|n/a|Eur. Phys. J. C72 (2012) 2183|pp|
|46||LF|Measurement of inelastic, single- and double-diffraction cross sections in proton-proton collisions at the LHC with ALICE|[[https://arxiv.org/abs/1208.4968][1208.4968]]|n/a|Eur. Phys. J. C 73 (2013) 2456|pp|
|45||LF|Centrality dependence of charged particle production at large transverse momentum in Pb-Pb collisions at $\sqrt{s_{\rm{NN}}} = 2.76$ TeV|[[https://arxiv.org/abs/1208.2711][1208.2711]]|n/a|Phys.Lett. B720 (2013) 52-62|PbPb|
|44||LF|Pion, kaon, and proton production in central Pb-Pb Collisions at $\sqrt{s_{NN}} = 2.76$ TeV|[[https://arxiv.org/abs/1208.1974][1208.1974]]|n/a|Phys. Rev. Lett. 109 (2012) 252301|PbPb|
|43||HF|D$_{s}^+$ meson production at central rapidity in proton-proton collisions at $\sqrt{s}$ = 7 TeV|[[https://arxiv.org/abs/1208.1948][1208.1948]]|n/a|Phys. Lett. B 718 (2012) 279-294|pp|
|42||HF|Measurement of electrons from beauty hadron decays in pp collisions at $\sqrt{s} = 7$ TeV|[[https://arxiv.org/abs/1208.1902][1208.1902]]|n/a|Phys. Lett. B 721 (2013) 13-23|pp|
|41||CF|Net-charge fluctuations in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1207.6068][1207.6068]]|n/a|Phys. Rev. Lett. 110 (2013) 152301|PbPb|
|40||CF|Charge separation relative to the reaction plane in Pb-Pb collisions at $\sqrt{s_{\rm NN}}= 2.76$ TeV|[[https://arxiv.org/abs/1207.0900][1207.0900]]|n/a|Phys. Rev. Lett. 110 (2013) 012301|PbPb|
|39||CF|K$^0_s$K$^0_s$ correlations in pp collisions at $\sqrt{s}=7$ TeV from the LHC ALICE experiment|[[https://arxiv.org/abs/1206.2056][1206.2056]]|n/a|Phys. Lett. B 717 (2012) 151-161|pp|
|38||HF|Production of muons from heavy flavour decays at forward rapidity in pp and Pb-Pb collisions at $\sqrt {s_{NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1205.6443][1205.6443]]|n/a|Phys. Rev. Lett. 109 (2012) 112301|pp,PbPb|
|37||DQ|Measurement of prompt J/psi and beauty hadron production cross sections at mid-rapidity in pp collisions at sqrt(s) = 7 TeV|[[https://arxiv.org/abs/1205.5880][1205.5880]]|n/a|JHEP 11 (2012) 065|pp|
|36||CF|Anisotropic flow of charged hadrons, pions and (anti-)protons measured at high transverse momentum in Pb-Pb collisions at $\sqrt{s_{\rm NN}}=2.76$ TeV|[[https://arxiv.org/abs/1205.5761][1205.5761]]|n/a|Phys. Lett. B 719 (2013) 18|PbPb|
|35||GA|Neutral pion and $η$ meson production in proton-proton collisions at $\sqrt{s}=0.9$ TeV and $\sqrt{s}=7$ TeV|[[https://arxiv.org/abs/1205.5724][1205.5724]]|n/a|Phys. Lett. B 717 (2012) 162-172|pp|
|34||HF|Measurement of electrons from semileptonic heavy-flavour hadron decays in pp collisions at $\sqrt{s}$= 7 TeV|[[https://arxiv.org/abs/1205.5423][1205.5423]]|n/a|Phys. Rev. D 86 (2012) 112007|pp|
|33||HF|Measurement of charm production at central rapidity in proton-proton collisions at $\sqrt{s} = 2.76$ TeV|[[https://arxiv.org/abs/1205.4007][1205.4007]]|n/a|JHEP 1207 (2012) 191|pp|
|32||CF|Transverse sphericity of primary charged particles in minimum bias proton-proton collisions at $\sqrt{s}=0.9$, 2.76 and 7 TeV|[[https://arxiv.org/abs/1205.3963][1205.3963]]|n/a|Eur. Phys. J. C 72 (2012) 2124|pp|
|31||LF|Multi-strange baryon production in pp collisions at $\sqrt{s}$ = 7 TeV with ALICE|[[https://arxiv.org/abs/1204.0282][1204.0282]]|n/a|Phys. Lett. B 712 (2012) 309|pp|
|30||DQ|Inclusive J/psi production in pp collisions at sqrt(s) = 2.76 TeV|[[https://arxiv.org/abs/1203.3641][1203.3641]]|n/a|Phys.Lett.B 718 (2012) 295-306, Phys.Lett.B 748 (2015) 472-473 (erratum)|pp|
|29||LF|Measurement of the cross section for electromagnetic dissociation with neutron emission in Pb-Pb collisions at $\sqrt{s_{\rm NN}}=2.76$ TeV|[[https://arxiv.org/abs/1203.2436][1203.2436]]|n/a|Phys. Rev. Lett. 109 (2012) 252302|PbPb|
|28||HF|Suppression of high transverse momentum D mesons in central Pb-Pb collisions at $\sqrt{s_{\rm NN}}=2.76$ TeV|[[https://arxiv.org/abs/1203.2160][1203.2160]]|n/a|JHEP 09 (2012) 112|PbPb|
|27||DQ|J/psi Production as a Function of Charged Particle Multiplicity in pp Collisions at sqrt{s} = 7 TeV|[[https://arxiv.org/abs/1202.2816][1202.2816]]|n/a|10.1016/j.physletb.2012.04.052|pp|
|26||DQ|J/$ψ$ suppression at forward rapidity in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1202.1383][1202.1383]]|n/a|Phys. Rev. Lett. 109 (2012) 072301|PbPb|
|25||HF|Heavy flavour decay muon production at forward rapidity in proton-proton collisions at $\sqrt{s} = 7$ TeV|[[https://arxiv.org/abs/1201.3791][1201.3791]]|n/a|Phys. Lett. B 708 (2012) 265|pp|
|24||JE|Measurement of event background fluctuations for charged particle jet reconstruction in Pb-Pb collisions at $\sqrt{s_{\rm NN}} = 2.76$ TeV|[[https://arxiv.org/abs/1201.2423][1201.2423]]|n/a|JHEP 1203 (2012) 053|PbPb|
|23||DQ|Light vector meson production in pp collisions at $\sqrt{s}$ = 7 TeV|[[https://arxiv.org/abs/1112.2222][1112.2222]]|n/a|Phys. Lett. B 710 (2012) 557-568|pp|
|22||CF|Underlying Event measurements in pp collisions at $\sqrt{s}$ = 0.9 and 7 TeV with the ALICE experiment at the LHC|[[https://arxiv.org/abs/1112.2082][1112.2082]]|n/a|JHEP 07 (2012) 116|pp|
|21||DQ|J/$ψ$ polarization in pp collisions at $\sqrt{s}=7$ TeV|[[https://arxiv.org/abs/1111.1630][1111.1630]]|n/a|Phys. Rev. Lett. 108 (2012) 082001|pp|
|20||HF|Measurement of charm production at central rapidity in proton-proton collisions at $\sqrt{s} = 7$ TeV|[[https://arxiv.org/abs/1111.1553][1111.1553]]|n/a|JHEP 01 (2012) 128|pp|
|19||CF|Particle-yield modification in jet-like azimuthal di-hadron correlations in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1110.0121][1110.0121]]|n/a|Phys. Rev. Lett. 108 (2012) 092301|PbPb|
|18||CF|Harmonic decomposition of two-particle angular correlations in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1109.2501][1109.2501]]|n/a|Phys. Lett. B 708 (2012) 249-264|PbPb|
|17||CF|Higher harmonic anisotropic flow measurements of charged particles in Pb-Pb collisions at 2.76 TeV|[[https://arxiv.org/abs/1105.3865][1105.3865]]|n/a|Phys. Rev. Lett. 107 (2011) 032301|PbPb|
|16||DQ|Rapidity and transverse momentum dependence of inclusive J/$ψ$ production in pp collisions at $\sqrt{s} = 7$ TeV|[[https://arxiv.org/abs/1105.0380][1105.0380]]|n/a|Phys. Lett. B 704 (2011) 442; Phys Lett B 718 (2012) 692 (erratum)|pp|
|15||LF|Production of pions, kaons and protons in pp collisions at $\sqrt{s}=900$ GeV with ALICE at the LHC|[[https://arxiv.org/abs/1101.4110][1101.4110]]|n/a|Eur. Phys. J. C 71 (2011) 1655|pp|
|14||CF|Femtoscopy of pp collisions at $\sqrt{s}$=0.9 and 7 TeV at the LHC with two-pion Bose-Einstein correlations|[[https://arxiv.org/abs/1101.3665][1101.3665]]|n/a|Phys. Rev. D 84 (2011) 112004|pp|
|13||CF|Two-pion Bose-Einstein correlations in central Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1012.4035][1012.4035]]|n/a|Phys. Lett. B 696 (2011) 328-337|PbPb|
|12||LF|Strange particle production in proton-proton collisions at $\sqrt{s}=0.9$ TeV with ALICE at the LHC|[[https://arxiv.org/abs/1012.3257][1012.3257]]|n/a|Eur. Phys. J. C 71 (2011) 1594|pp|
|11||LF|Centrality dependence of the charged-particle multiplicity density at mid-rapidity in Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1012.1657][1012.1657]]|n/a|Phys. Rev. Lett. 106 (2011) 032301|PbPb|
|10||LF|Suppression of charged particle production at large transverse momentum in central Pb-Pb collisions at $\sqrt{s_{\rm NN}} = 2.76$ TeV|[[https://arxiv.org/abs/1012.1004][1012.1004]]|n/a|Phys. Lett. B 696 (2011) 30-39|PbPb|
|9||LF|Charged-particle multiplicity density at mid-rapidity in central Pb-Pb collisions at $\sqrt{s_{\rm NN}}$ = 2.76 TeV|[[https://arxiv.org/abs/1011.3916][1011.3916]]|n/a|Phys. Rev. Lett. 105 (2010) 252301|PbPb|
|8||CF|Elliptic flow of charged particles in Pb-Pb collisions at 2.76 TeV|[[https://arxiv.org/abs/1011.3914][1011.3914]]|n/a|Phys. Rev. Lett. 105 (2010) 252302|PbPb|
|7||LF|Transverse momentum spectra of charged particles in proton-proton collisions at $\sqrt{s} = 900$ GeV with ALICE at the LHC|[[https://arxiv.org/abs/1007.0719][1007.0719]]|n/a|Phys. Lett. B 693 (2010) 53-68|pp|
|6||CF|Two-pion Bose-Einstein correlations in pp collisions at $\sqrt{s}=900$ GeV|[[https://arxiv.org/abs/1007.0516][1007.0516]]|n/a|Phys. Rev. D 82 (2010) 052001|pp|
|5||LF|Midrapidity antiproton-to-proton ratio in pp collisions at $\sqrt{s} = 0.9$ and $7$ TeV measured by the ALICE experiment|[[https://arxiv.org/abs/1006.5432][1006.5432]]|n/a|Phys. Rev. Lett. 105 (2010) 072002|pp|
|4||LF|Charged-particle multiplicity measurement in proton-proton collisions at $\sqrt{s}$ = 7 TeV with ALICE at LHC|[[https://arxiv.org/abs/1004.3514][1004.3514]]|n/a|Eur. Phys. J. C 68 (2010) 345-354|pp|
|3||LF|Charged-particle multiplicity measurement in proton-proton collisions at $\sqrt{s}$ = 0.9 and 2.36 TeV with ALICE at LHC|[[https://arxiv.org/abs/1004.3034][1004.3034]]|n/a|Eur. Phys. J. C 68 (2010) 89-108|pp|
|2||PP|Alignment of the ALICE Inner Tracking System with cosmic-ray tracks|[[https://arxiv.org/abs/1001.0502][1001.0502]]|n/a|JINST 5 (2010) P03003|c.r.|
|1||LF|First proton-proton collisions at the LHC as observed with the ALICE detector: measurement of the charged particle pseudorapidity density at $\sqrt{s}$ = 900 GeV|[[https://arxiv.org/abs/0911.5430][0911.5430]]|n/a|Eur. Phys. J. C65 (2010) 111-125|pp|
